cui,pretty_name,types,ID,LABEL,source,Count
C0438468,Closed subluxation C5/C6,['Injury or Poisoning'],"PSEUDOARTHROSIS, C5-C6/SDA","PSEUDOARTHROSIS, C5-C6/SDA",Admission,
C0004604,Back Pain,['Sign or Symptom'], BACK PAIN, BACK PAIN,Admission,
C0024524,Malacia,['Pathologic Function'],TRACHEOBROPCHIAL MALACIA/SDA,TRACHEOBROPCHIAL MALACIA/SDA,Admission,
C0345035,Abnormal origin of right pulmonary artery,['Congenital Abnormality'],RPA,RPA,Admission,
C0042514,"Tachycardia, Ventricular",['Disease or Syndrome'],VENTRICULAR TACHYCARDIA ,VENTRICULAR TACHYCARDIA ,Admission,
C0018790,Cardiac Arrest,['Disease or Syndrome'],"MENINGITIS, STATUS POST CARDIAC ARREST","MENINGITIS, STATUS POST CARDIAC ARREST",Admission,
C0948089,Acute Coronary Syndrome,['Disease or Syndrome'], ACUTE CORONARY SYNDROME\CORONARY STENT, ACUTE CORONARY SYNDROME\CORONARY STENT,Admission,
C1319321,Coronary artery bypass graft occlusion,['Finding'],MITRAL VALVE DISORDER\MVR/ MAZE ? CORONARY ARTERY BYPASS GRAFT /SDA,MITRAL VALVE DISORDER\MVR/ MAZE ? CORONARY ARTERY BYPASS GRAFT /SDA,Admission,
C0018946,"Hematoma, Subdural",['Pathologic Function'],SUBDURAL BLEEDING,SUBDURAL BLEEDING,Admission,
C3840108,Subsequent non-ST segment elevation myocardial infarction,['Pathologic Function'],NON ST ELEVATION MYOCARDIAL INFARCTION/CATH,NON ST ELEVATION MYOCARDIAL INFARCTION/CATH,Admission,
C0025469,Mesenteric Lymphadenitis,['Disease or Syndrome'],MESENTERIC BLEED,MESENTERIC BLEED,Admission,
C4545861,Orthopedic hardware in situ,['Finding'],HARDWARE FAILURE/SDA,HARDWARE FAILURE/SDA,Admission,
C1321208,"Tumor size, right ovary",['Finding'],TUMOR RIGHT TUMOR/SDA,TUMOR RIGHT TUMOR/SDA,Admission,
C0003507,Aortic Valve Stenosis,['Pathologic Function'],AORTIC VALVE REGURGATATION,AORTIC VALVE REGURGATATION,Admission,
C4047923,History of left total knee replacement,['Finding'],FAILED LEFT TOTAL KNEE REPLACEMENT/SDA,FAILED LEFT TOTAL KNEE REPLACEMENT/SDA,Admission,
C0241224,Lesion of spinal cord,['Finding'],SPINAL LESION,SPINAL LESION,Admission,
C0425029,Severe disablement allowance,['Finding'],INTERCEREBRAL HEMORRHAGE/SDA,INTERCEREBRAL HEMORRHAGE/SDA,Admission,
C0476273,Respiratory distress,['Sign or Symptom'],FLU RESPIRATORY DISTRESS,FLU RESPIRATORY DISTRESS,Admission,
C0002962,Angina Pectoris,['Sign or Symptom'],AP,AP,Admission,
C0037304,Skull Fractures,['Injury or Poisoning'],SKULL INFECTION,SKULL INFECTION,Admission,
C0341491,Pancreatic duct obstruction,['Pathologic Function'],PANCREATIC DUCT CANCER/SDA,PANCREATIC DUCT CANCER/SDA,Admission,
C0425029,Severe disablement allowance,['Finding'],TREACHEAL STENOSIS /SDA,TREACHEAL STENOSIS /SDA,Admission,
C0030283,Pancreatic Cyst,['Disease or Syndrome'],PANCREATIC CYST\ERCP ,PANCREATIC CYST\ERCP ,Admission,
C4074915,Coronary arteriosclerosis following coronary artery bypass graft,['Disease or Syndrome'],"MITRAL VALVE DISORDER, CORONARY ARTERY DISEASE\CORONARY ARTERY BYPASS GRAFT WITH MVR ","MITRAL VALVE DISORDER, CORONARY ARTERY DISEASE\CORONARY ARTERY BYPASS GRAFT WITH MVR ",Admission,
C0277877,Radiologic infiltrate of lung,['Finding'],PULMONARY INFILTRATE,PULMONARY INFILTRATE,Admission,
C0157461,Postpartum acute renal failure,['Disease or Syndrome'],ACUTE RENAL ,ACUTE RENAL ,Admission,
C0003492,Aortic coarctation,['Congenital Abnormality'],AORTIC DESSCTION,AORTIC DESSCTION,Admission,
C0302148,Blood Clot,['Pathologic Function'],ARTERIAL CLOTS,ARTERIAL CLOTS,Admission,
C2919828,Chronic ulcerative colitis,['Disease or Syndrome'],CHRONIC ULCERATIVE COLITIS/SDA,CHRONIC ULCERATIVE COLITIS/SDA,Admission,
C0003467,Anxiety,['Mental or Behavioral Dysfunction'],ANXIETY,ANXIETY,Admission,
C2937358,Cerebral Hemorrhage,['Pathologic Function'],CEREBELLAR ICH,CEREBELLAR ICH,Admission,
C0017181,Gastrointestinal Hemorrhage,['Pathologic Function'], SEPSIS VERSUS GI BLEED, SEPSIS VERSUS GI BLEED,Admission,
C1527395,Ogilvie Syndrome,['Disease or Syndrome'],"OGILVIE'S SYNDROME, R.O PNEUMONIA","OGILVIE'S SYNDROME, R.O PNEUMONIA",Admission,
C4018909,Overdose,['Finding'],UNISOM OVERDOSE,UNISOM OVERDOSE,Admission,
C3163960,Mass of abdominal cavity structure,['Finding'],INTRA-ABDOMINAL MASS/SDA,INTRA-ABDOMINAL MASS/SDA,Admission,
C2200472,Pain of right ankle joint,['Sign or Symptom'],RIGHT ANKLE JOINT PAIN/SDA,RIGHT ANKLE JOINT PAIN/SDA,Admission,
C0032776,Postmenopausal bleeding,['Pathologic Function'],BLEEDING BRAIN METS,BLEEDING BRAIN METS,Admission,
C0035522,Rib Fractures,['Injury or Poisoning'],RIB FRACTURES/VOMITING/,RIB FRACTURES/VOMITING/,Admission,
C4074915,Coronary arteriosclerosis following coronary artery bypass graft,['Disease or Syndrome'],CORONARY ARTERY DISEASE\CORONARY ARTERY BYPASS GRAFT  ** NO ASSESSMENT NEEDED **,CORONARY ARTERY DISEASE\CORONARY ARTERY BYPASS GRAFT  ** NO ASSESSMENT NEEDED **,Admission,
C0011991,Diarrhea,['Sign or Symptom'],"BRBPR, DIARRHEA","BRBPR, DIARRHEA",Admission,
C0035078,Kidney Failure,['Disease or Syndrome'],RF,RF,Admission,
C5395247,Severe pulmonary hypertension,['Pathologic Function'],SEVERE PULMONARY HYPERTENSION,SEVERE PULMONARY HYPERTENSION,Admission,
C0015645,Fasciitis,['Disease or Syndrome'],NECROIZING FASCIITIS,NECROIZING FASCIITIS,Admission,
C0016658,Fracture,['Injury or Poisoning'],TIB FRACTURE,TIB FRACTURE,Admission,
C0578496,Post-renal renal failure,['Disease or Syndrome'],"DVT, SZ. , RENAL FAILURE","DVT, SZ. , RENAL FAILURE",Admission,
C0023518,Leukocytosis,['Disease or Syndrome'],FEVERS AND LEUKOCYTOSIS,FEVERS AND LEUKOCYTOSIS,Admission,
C0267003,Abscess of oral tissue,['Disease or Syndrome'],ORAL ABSCESS,ORAL ABSCESS,Admission,
C0002994,Angioedema,['Pathologic Function'],ANGIO,ANGIO,Admission,
C0032302,Mycoplasma pneumonia,['Disease or Syndrome'],"PNEUMONIA, D.T'S","PNEUMONIA, D.T'S",Admission,
C0003507,Aortic Valve Stenosis,['Pathologic Function'],"AORTIC STENOSIS\AORTIC VALVE REPLACEMENT, ? BENTAL PROCEDURE, ?CORONARY ARTERY BYPASS GRAFT /SDA","AORTIC STENOSIS\AORTIC VALVE REPLACEMENT, ? BENTAL PROCEDURE, ?CORONARY ARTERY BYPASS GRAFT /SDA",Admission,
C0032776,Postmenopausal bleeding,['Pathologic Function'],RP BLEED,RP BLEED,Admission,
C0425029,Severe disablement allowance,['Finding'],ESOPAGEAL CANCER/SDA,ESOPAGEAL CANCER/SDA,Admission,
C1265799,Massive embolus,['Pathologic Function'],MASSIVE PULMONARY EMBOLUS,MASSIVE PULMONARY EMBOLUS,Admission,
C0458009,Congenital hepatitis C infection,['Disease or Syndrome'],C-DIFF INFECTION,C-DIFF INFECTION,Admission,
C4074915,Coronary arteriosclerosis following coronary artery bypass graft,['Disease or Syndrome'],"CORONARY ARTERY DISEASE\CORONARY ARTERY BYPASS GRAFT, ?  MVR /SDA","CORONARY ARTERY DISEASE\CORONARY ARTERY BYPASS GRAFT, ?  MVR /SDA",Admission,
C0000833,Abscess,['Disease or Syndrome'],KIDNEY ABSCESS,KIDNEY ABSCESS,Admission,
C0027051,Myocardial Infarction,['Disease or Syndrome'],MYOCARDIAL INFARCTION\UPDATE,MYOCARDIAL INFARCTION\UPDATE,Admission,
C0857807,Accidental ingestion,['Injury or Poisoning'],INGESTED GLASS,INGESTED GLASS,Admission,
C0018946,"Hematoma, Subdural",['Pathologic Function'],"SDH, S/P FALL","SDH, S/P FALL",Admission,
C0008033,Pleuritic pain,['Sign or Symptom'],PLEURITIC RIGHT FLANK PAIN,PLEURITIC RIGHT FLANK PAIN,Admission,
C4511397,ACS (Activity Card Sort) total score,['Finding'], ACS, ACS,Admission,
C0220982,Ketoacidosis,['Disease or Syndrome'],DIABEETIC KETOACIDOSIS,DIABEETIC KETOACIDOSIS,Admission,
C1319321,Coronary artery bypass graft occlusion,['Finding'],AORTIC VALVE DISORDER\CORONARY ARTERY BYPASS GRAFT WITH AVR /SDA,AORTIC VALVE DISORDER\CORONARY ARTERY BYPASS GRAFT WITH AVR /SDA,Admission,
C0400999,Disorder of bile duct stent,['Disease or Syndrome'], BILE DUCT OBSTRUCTION\PLACEMENT OF METALLIC STENT TO BILE DUCT **REMOTE WEST -- INR SUITE**/SDA, BILE DUCT OBSTRUCTION\PLACEMENT OF METALLIC STENT TO BILE DUCT **REMOTE WEST -- INR SUITE**/SDA,Admission,
C0425029,Severe disablement allowance,['Finding'], CEREBRAL/SDA, CEREBRAL/SDA,Admission,
C2316693,Transient altered mental status,['Mental or Behavioral Dysfunction'],ALTERED NENTAL STATUS,ALTERED NENTAL STATUS,Admission,
C0027051,Myocardial Infarction,['Disease or Syndrome'],MYOCARDIAL INFARCTION\CARDIAC CATHETERIZATION,MYOCARDIAL INFARCTION\CARDIAC CATHETERIZATION,Admission,
C0475011,Peripancreatic hematoma,['Injury or Poisoning'], PERIPANCREATIC PSEUDO CYST/SDA, PERIPANCREATIC PSEUDO CYST/SDA,Admission,
C0020542,Pulmonary Hypertension,['Pathologic Function'], PULMONARY HYPERTENSION, PULMONARY HYPERTENSION,Admission,
C2936476,Chronic Liver Failure,['Disease or Syndrome'], CHRONIC LIVER FAILURE, CHRONIC LIVER FAILURE,Admission,
C0264717,Chronic right-sided heart failure,['Disease or Syndrome'], CHRONIC RENAL FAILURE\RIGHT AND LEFT HEART CATHETERIZATION, CHRONIC RENAL FAILURE\RIGHT AND LEFT HEART CATHETERIZATION,Admission,
C0026771,Multiple Trauma,['Injury or Poisoning'],TRAUMA ,TRAUMA ,Admission,
C5438456,Post procedural ascending aorta dilatation,['Pathologic Function'],AORTA STENOSIS\AVR/ ASCENDING AORTA VS BENTAL PROCEDURE /SDA,AORTA STENOSIS\AVR/ ASCENDING AORTA VS BENTAL PROCEDURE /SDA,Admission,
C0018843,Heat Stroke,['Injury or Poisoning'],S/P STROKE,S/P STROKE,Admission,
C3263722,Traumatic AND/OR non-traumatic injury,['Injury or Poisoning'],CSPINE INJURY,CSPINE INJURY,Admission,
C0205160,Negative,['Finding'],RULE OUT INSULINOMA,RULE OUT INSULINOMA,Admission,
C0575081,Gait abnormality,['Finding'],GAIT ABNORMALITY,GAIT ABNORMALITY,Admission,
C5686926,Implantable cardioverter defibrillator generator dysfunction,['Pathologic Function'],INFECTED INTERNAL CARDIOVERTER DEFIBRILLATOR\ICD GENERATOR CHANGE,INFECTED INTERNAL CARDIOVERTER DEFIBRILLATOR\ICD GENERATOR CHANGE,Admission,
C0037052,Sick Sinus Syndrome,['Disease or Syndrome'],SICK SINUS SYNDROME,SICK SINUS SYNDROME,Admission,
C0243026,Sepsis,['Disease or Syndrome'],SEPSIS.,SEPSIS.,Admission,
C0859273,Spinal cord injury without spinal bone injury,['Injury or Poisoning'],? SPINAL INJURY,? SPINAL INJURY,Admission,
C0009952,Febrile Convulsions,['Disease or Syndrome'],"HYPOTENSION,RASH,FEVER,SEIZURE","HYPOTENSION,RASH,FEVER,SEIZURE",Admission,
C0235329,Small bowel obstruction,['Disease or Syndrome'],SMALL BOWEL CARCINOIDS/SDA,SMALL BOWEL CARCINOIDS/SDA,Admission,
C2584400,Cardiovascular stress test abnormal,['Finding'],ABNORMAL STRESS TEST\CARDIAC CATHETERIZATION ,ABNORMAL STRESS TEST\CARDIAC CATHETERIZATION ,Admission,
C0007869,Cervix Erosion,['Disease or Syndrome'],PACER EROSION,PACER EROSION,Admission,
C0079037,Branchial Cleft Anomalies,['Congenital Abnormality'],BRANCHIAL STENOSIS,BRANCHIAL STENOSIS,Admission,
C0037926,Compression of spinal cord,['Disease or Syndrome'],LYMPHOMA/SPINAL CORD COMPRESSION,LYMPHOMA/SPINAL CORD COMPRESSION,Admission,
C1956346,Coronary Artery Disease,['Disease or Syndrome'],CORONARY ARTERTY DISEASE,CORONARY ARTERTY DISEASE,Admission,
C0026896,Myasthenia Gravis,['Disease or Syndrome'],MYASTHENIA,MYASTHENIA,Admission,
C4039592,History of breast reconstruction,['Finding'],HISTORY OF BREAST CA/SDA,HISTORY OF BREAST CA/SDA,Admission,
C4041094,History of cancer metastatic to liver,['Finding'],METASTATIC BREAST CANCER TO LIVER/SDA,METASTATIC BREAST CANCER TO LIVER/SDA,Admission,
C4521982,Sublingual (intended site),['Finding'],SUBLINGUAL INFECTION,SUBLINGUAL INFECTION,Admission,
C4041044,History of sleeve gastrectomy,['Finding'],MALAISE S/P SLEEVE GASTRECTOMY,MALAISE S/P SLEEVE GASTRECTOMY,Admission,
C3160935,Implant site pocket infection,['Pathologic Function'],INFECTED ICD POCKET,INFECTED ICD POCKET,Admission,
C0032266,Pneumatosis Cystoides Intestinalis,['Disease or Syndrome'],PNEUMATOSIS OF BOWEL,PNEUMATOSIS OF BOWEL,Admission,
C3494525,History of tissue graft aortic valve replacement,['Finding'],AORTIC STENOSIS\ATRIAL VALVE REPLACEMENT TISSUE ? CORONARY ARTERY BYPASS GRAFT ,AORTIC STENOSIS\ATRIAL VALVE REPLACEMENT TISSUE ? CORONARY ARTERY BYPASS GRAFT ,Admission,
C0435403,"Closed spinal fracture with complete cervical cord lesion, C5-7",['Injury or Poisoning'],C5 CERVICAL FRACTURE,C5 CERVICAL FRACTURE,Admission,
C4706683,Bilateral atherosclerosis of lower limbs with gangrene,['Disease or Syndrome'],ATHEROSCLEROSIS W/ GANGRENE,ATHEROSCLEROSIS W/ GANGRENE,Admission,
C4511576,Epilepsy due to intracranial tumor,['Disease or Syndrome'],INTRACRANIAL TUMOR,INTRACRANIAL TUMOR,Admission,
C0549099,Perforation (observation),['Finding'],GI PERFORATION,GI PERFORATION,Admission,
C0270736,Essential Tremor,['Disease or Syndrome'],ESSENTIAL TREMOR/SDA,ESSENTIAL TREMOR/SDA,Admission,
C0018681,Headache,['Sign or Symptom'],"FEVER, HEADACHE","FEVER, HEADACHE",Admission,
C4074915,Coronary arteriosclerosis following coronary artery bypass graft,['Disease or Syndrome'],CORONARY ARTERY DISEASE\CORONARY ARTERY BYPASS GRAFT WITH AVR ? ASCENDING AORTA REPLACEMENT /SDA,CORONARY ARTERY DISEASE\CORONARY ARTERY BYPASS GRAFT WITH AVR ? ASCENDING AORTA REPLACEMENT /SDA,Admission,
C3874422,Gallbladder mass,['Finding'],GALLBLADDER INFECTION,GALLBLADDER INFECTION,Admission,
C3267166,Stenosis of right coronary artery,['Disease or Syndrome'],RIGHT CORONARY ARTERY STENOSIS\ANGIOPLASTY WITH RIGHT CORONARY ARTERY STENT PLACEMENT/SDA,RIGHT CORONARY ARTERY STENOSIS\ANGIOPLASTY WITH RIGHT CORONARY ARTERY STENT PLACEMENT/SDA,Admission,
C0206062,"Lung Diseases, Interstitial",['Disease or Syndrome'],INTERSTITIAL LUNG,INTERSTITIAL LUNG,Admission,
C4510776,Malfunction of implantable defibrillator ventricular lead,['Pathologic Function'],LEAD MALFUNCTION\ICD LEAD EXTRACTION/SDA,LEAD MALFUNCTION\ICD LEAD EXTRACTION/SDA,Admission,
C0003507,Aortic Valve Stenosis,['Pathologic Function'],AORTIC STENOSIS\AORTIC VALVE REPLACEMENT WITH ? BENTAL/SDA,AORTIC STENOSIS\AORTIC VALVE REPLACEMENT WITH ? BENTAL/SDA,Admission,
C1264414,Traumatic amputation of digit of hand,['Injury or Poisoning'],AMPUTATION RIGHT HAND 2ND DIGIT/SDA,AMPUTATION RIGHT HAND 2ND DIGIT/SDA,Admission,
C0017181,Gastrointestinal Hemorrhage,['Pathologic Function'],REFRACTORY GI BLEED,REFRACTORY GI BLEED,Admission,
C3887008,Family history of malignant tumor of hypopharynx,['Finding'],THROAT CANCER,THROAT CANCER,Admission,
C0270942,Myasthenic crisis,['Disease or Syndrome'],MYASTHENIC CRISIS,MYASTHENIC CRISIS,Admission,
C0342592,Increased anion gap,['Finding'],HIGH-ANION GAP HYPERGLYCEMIA,HIGH-ANION GAP HYPERGLYCEMIA,Admission,
C4047820,History of cerebral meningioma,['Finding'],CEREBRAL MENINGIOMA/SDA,CEREBRAL MENINGIOMA/SDA,Admission,
C1261287,Stenosis,['Pathologic Function'],AORTIS STENOSIS,AORTIS STENOSIS,Admission,
C0425029,Severe disablement allowance,['Finding'], ? TVR   /SDA, ? TVR   /SDA,Admission,
C0030299,Pancreatic Pseudocyst,['Disease or Syndrome'],PANCREATIC PSEUDOCYST/SDA,PANCREATIC PSEUDOCYST/SDA,Admission,
C2919470,Closed fracture of distal tibia and distal fibula,['Injury or Poisoning'],DISTAL TIBIA FIBULA FRACTURE,DISTAL TIBIA FIBULA FRACTURE,Admission,
C0392548,Cauda Equina Syndrome,['Disease or Syndrome'],R/O CAUDA EQUINA,R/O CAUDA EQUINA,Admission,
C0425029,Severe disablement allowance,['Finding'],SEVERE BACK PAIN/SDA,SEVERE BACK PAIN/SDA,Admission,
C0585011,Left iliac fossa mass,['Sign or Symptom'],? PSTERIOR FOSSA MASS,? PSTERIOR FOSSA MASS,Admission,
C0027051,Myocardial Infarction,['Disease or Syndrome'], RULE OUT MYOCARDIAL INFARCTION\CARDIAC CATH, RULE OUT MYOCARDIAL INFARCTION\CARDIAC CATH,Admission,
C0333257,Air leakage,['Pathologic Function'],DRAIN LEAKAGE,DRAIN LEAKAGE,Admission,
C0022660,"Kidney Failure, Acute",['Disease or Syndrome'],D.M. ACUTE RENAL FAILURE,D.M. ACUTE RENAL FAILURE,Admission,
C0035410,Rhabdomyolysis,['Pathologic Function'], RHABDOMYOLYSIS, RHABDOMYOLYSIS,Admission,
C0557318,Qualifications failed,['Finding'],RESPIRATORY FAIL,RESPIRATORY FAIL,Admission,
C0032227,Pleural effusion (disorder),['Disease or Syndrome'],ENLARGED PLEURAL EFFUSION,ENLARGED PLEURAL EFFUSION,Admission,
C0274316,Complication of internal device,['Pathologic Function'],COMPLICATION OF DEVICE/SDA,COMPLICATION OF DEVICE/SDA,Admission,
C0333307,Superficial ulcer,['Acquired Abnormality'],EROSION,EROSION,Admission,
C0018681,Headache,['Sign or Symptom'],HYPERTENSION/HEADACHE,HYPERTENSION/HEADACHE,Admission,
C3839498,Subsequent ST segment elevation myocardial infarction,['Pathologic Function'],ST-SEGMENT ELEVATION MYOCARDIAL INFARCTION\CARDIAC CATHETERIZATION,ST-SEGMENT ELEVATION MYOCARDIAL INFARCTION\CARDIAC CATHETERIZATION,Admission,
C4074915,Coronary arteriosclerosis following coronary artery bypass graft,['Disease or Syndrome'],CORONARY ARTERY DISEASE\CORONARY ARTERY BYPASS GRAFT RIMA/SDA,CORONARY ARTERY DISEASE\CORONARY ARTERY BYPASS GRAFT RIMA/SDA,Admission,
C0542269,Non-Q wave myocardial infarction,['Disease or Syndrome'],NON STEN ELECTRICAL MYOCARDIAL INFARCTION\LEFT HEART CATHETERIZATION,NON STEN ELECTRICAL MYOCARDIAL INFARCTION\LEFT HEART CATHETERIZATION,Admission,
C0007280,Carotid bruit,['Finding'],CAROTID BRUIT AND STENOSIS/SDA,CAROTID BRUIT AND STENOSIS/SDA,Admission,
C0031039,Pericardial effusion,['Disease or Syndrome'],"PERICARDIAL EFFUSION, TOMPONADE","PERICARDIAL EFFUSION, TOMPONADE",Admission,
C0685095,Biventricular congestive heart failure,['Disease or Syndrome'],CONGESTIVE HEART FAILURE\BIVENTRICULAR ICD,CONGESTIVE HEART FAILURE\BIVENTRICULAR ICD,Admission,
C0015672,Fatigue,['Sign or Symptom'],FATIGUE\LEFT HEART CATH,FATIGUE\LEFT HEART CATH,Admission,
C0040997,Trigeminal Neuralgia,['Disease or Syndrome'],TRIGEMINAL NEURALGIA,TRIGEMINAL NEURALGIA,Admission,
C0032302,Mycoplasma pneumonia,['Disease or Syndrome'],LEUKEMIA/PNEUMONIA,LEUKEMIA/PNEUMONIA,Admission,
C0340647,Distal aortic dissection,['Disease or Syndrome'],DISSECTION AORTIC,DISSECTION AORTIC,Admission,
C0268735,Hypoxic nephrosis,['Disease or Syndrome'], HYPOXIC, HYPOXIC,Admission,
C0040997,Trigeminal Neuralgia,['Disease or Syndrome'],TRIGEMINAL NEUROLGIA/SDA,TRIGEMINAL NEUROLGIA/SDA,Admission,
C2317276,Cardiac stress state,['Finding'],POSTITIVE STRESS TEST\CARDIAC CATH,POSTITIVE STRESS TEST\CARDIAC CATH,Admission,
C0021833,Intestinal Fistula,['Anatomical Abnormality'],INTESTINAL VESICAL FISTULA/SDA,INTESTINAL VESICAL FISTULA/SDA,Admission,
C3862371,Stab wound of abdominal wall,['Injury or Poisoning'],"CHRONIC WOUND, RIGHT ABDOMINAL WALL","CHRONIC WOUND, RIGHT ABDOMINAL WALL",Admission,
C2062651,Aneurysm of left internal carotid artery,['Anatomical Abnormality'],LEFT INTERNAL CAROTID ARTERY ANEURYSM/SDA,LEFT INTERNAL CAROTID ARTERY ANEURYSM/SDA,Admission,
C0026266,Mitral Valve Insufficiency,['Disease or Syndrome'],MITRAL INSUFFICIENCY\MITRAL VALVE REPLACEMENT,MITRAL INSUFFICIENCY\MITRAL VALVE REPLACEMENT,Admission,
C0232197,Fibrillation,['Disease or Syndrome'],ARTRIAL FIBRILLATION,ARTRIAL FIBRILLATION,Admission,
C0436523,Carotid artery angiogram abnormal,['Finding'],CRITICAL CAROTID STENOSIS\CAROTID ARTERY ANGIOGRAM,CRITICAL CAROTID STENOSIS\CAROTID ARTERY ANGIOGRAM,Admission,
C0018944,Hematoma,['Pathologic Function'],FRONTAL HEMATOMA,FRONTAL HEMATOMA,Admission,
C0438468,Closed subluxation C5/C6,['Injury or Poisoning'],"OSTEOMYELITIS C5,C6","OSTEOMYELITIS C5,C6",Admission,
C5686914,Implantable cardioverter defibrillator ventricular lead fracture,['Pathologic Function'],STATUS POST IMPLANTABLE CARDIOVERTER DEFIBRILLATOR FIRING\VENTRICULAR TACHYCARDIA ABLATION,STATUS POST IMPLANTABLE CARDIOVERTER DEFIBRILLATOR FIRING\VENTRICULAR TACHYCARDIA ABLATION,Admission,
C0428830,Coronary graft stenosis,['Disease or Syndrome'],"AORTIC STENOSIS\AVR, ?CORONARY ARTERY BYPASS GRAFT","AORTIC STENOSIS\AVR, ?CORONARY ARTERY BYPASS GRAFT",Admission,
C0023890,Liver Cirrhosis,['Disease or Syndrome'],HEP C CIRRHOSIS,HEP C CIRRHOSIS,Admission,
C3888846,Hyperosmolar Hyperglycemic State,['Disease or Syndrome'],HYPERGLYCEMIC HYPEROSMOLAR SYNDROME,HYPERGLYCEMIC HYPEROSMOLAR SYNDROME,Admission,
C0268396,Isolated atrial amyloid,['Disease or Syndrome'],DRUG REFRACTORY ATRIAL FIBRILLATIN\PULMONARY VEIN ISOLATION  **REMOTE WEST**/SDA,DRUG REFRACTORY ATRIAL FIBRILLATIN\PULMONARY VEIN ISOLATION  **REMOTE WEST**/SDA,Admission,
C1299337,Depression of left ventricular systolic function,['Finding'],DEPRESSED LEFT VENTRICULAR FUNCTION\CARDIAC CATH RIGHT AND LEFT,DEPRESSED LEFT VENTRICULAR FUNCTION\CARDIAC CATH RIGHT AND LEFT,Admission,
C0023212,Left-Sided Heart Failure,['Disease or Syndrome'],HEART FAILURE\LEFT VENTRICULAR LEAD PLACEMENT VIA LEFT THORACOTOMY /SDA,HEART FAILURE\LEFT VENTRICULAR LEAD PLACEMENT VIA LEFT THORACOTOMY /SDA,Admission,
C2880403,Stable keratoconus of left eye,['Disease or Syndrome'],STABLE LEFT FRONT IPH,STABLE LEFT FRONT IPH,Admission,
C0001973,"Alcoholic Intoxication, Chronic",['Mental or Behavioral Dysfunction'],ALCOHOL INTOXICATION'INTUBATE,ALCOHOL INTOXICATION'INTUBATE,Admission,
C0149663,Dehiscence,['Pathologic Function'],STERNAL DEHISCENCE,STERNAL DEHISCENCE,Admission,
C0029443,Osteomyelitis,['Disease or Syndrome'],SUSPECTED OSTEOMYELITIS,SUSPECTED OSTEOMYELITIS,Admission,
C0018817,Atrial Septal Defects,['Congenital Abnormality'],ASD\ASD CLOSURE **REMOTE WEST** **CATH LAB ROOM 1**/SDA,ASD\ASD CLOSURE **REMOTE WEST** **CATH LAB ROOM 1**/SDA,Admission,
C3839498,Subsequent ST segment elevation myocardial infarction,['Pathologic Function'],ST SEGMENT ELEVATION MYOCARDIAL INFARCTION\LEFT HEART CATHETERIZATION,ST SEGMENT ELEVATION MYOCARDIAL INFARCTION\LEFT HEART CATHETERIZATION,Admission,
C3164014,Right-sided bronchial isomerism,['Congenital Abnormality'],RIGHT BRONCHIAL MASS,RIGHT BRONCHIAL MASS,Admission,
C0018801,Heart failure,['Disease or Syndrome'],HIP FAILURE,HIP FAILURE,Admission,
C4040439,Compression fracture of L2,['Injury or Poisoning'],L2 FRACTURE/SDA,L2 FRACTURE/SDA,Admission,
C0178324,Vascular System Injuries,['Injury or Poisoning'],MESENTERIC VASCULAR INJURY,MESENTERIC VASCULAR INJURY,Admission,
C0349628,Post-ERCP acute pancreatitis,['Disease or Syndrome'],HYPERTENSION\ERCP,HYPERTENSION\ERCP,Admission,
C0161019,Foreign body in stomach,['Injury or Poisoning'],GASTRIC FOREIGN BODY,GASTRIC FOREIGN BODY,Admission,
C1260873,Aortic valve disorder,['Disease or Syndrome'],AORTIC VALVE DISORDERS\BENTAL PROCEDURE /SDA,AORTIC VALVE DISORDERS\BENTAL PROCEDURE /SDA,Admission,
